SubjectID,lat,lon,time_durations,start_time,end_time,DBScan_labels,DBScan_loc,DBSCAN_Lat,DBSCAN_Lon
u01,43.707193,-72.29079,2400,1366146531,1366148931,11,"(43.7071927, -72.2907902)",43.7071927,-72.2907902
u01,43.707173,-72.290674,2401,1366165856,1366168257,12,"(43.7071729, -72.29067409999998)",43.7071729,-72.29067409999998
u01,43.70721,-72.290763,1200,1366413537,1366414737,13,"(43.7072096, -72.29076309999998)",43.7072096,-72.29076309999998
u01,43.70721,-72.290763,1200,1366418337,1366419537,13,"(43.7072096, -72.29076309999998)",43.7072096,-72.29076309999998
u01,43.70721,-72.290763,2400,1366423137,1366425537,13,"(43.7072096, -72.29076309999998)",43.7072096,-72.29076309999998
u01,43.704066,-72.295942,1202,1366432736,1366433938,14,"(43.70406560000001, -72.29594245000001)",43.70406560000001,-72.29594245000001
u01,43.70721,-72.290763,1200,1366488993,1366490193,13,"(43.7072096, -72.29076309999998)",43.7072096,-72.29076309999998
u01,43.686266,-72.293447,1198,1366558127,1366559325,15,"(43.686266, -72.2934467)",43.686266,-72.2934467
u01,43.70721,-72.290763,2400,1366568927,1366571327,13,"(43.7072096, -72.29076309999998)",43.7072096,-72.29076309999998
u01,43.707168,-72.290582,1200,1366632528,1366633728,16,"(43.707167999999996, -72.2905818)",43.707167999999996,-72.2905818
u01,43.705482,-72.288785,2396,1366779733,1366782129,17,"(43.7054817, -72.28878470000001)",43.7054817,-72.28878470000001
u01,43.707118,-72.290701,393,1368618052,1368618445,18,"(43.707117955, -72.290701395)",43.707117955,-72.290701395
u01,43.707184,-72.290735,600,1368722398,1368722998,19,"(43.707183650000005, -72.29073505)",43.707183650000005,-72.29073505
u01,43.703852,-72.295764,600,1368919798,1368920398,20,"(43.7038523, -72.2957645)",43.7038523,-72.2957645
u01,43.703882,-72.295759,600,1369172398,1369172998,21,"(43.7038824, -72.295759)",43.7038824,-72.295759
u01,43.709013,-72.289515,600,1369682114,1369682714,22,"(43.7090127, -72.28951490000001)",43.7090127,-72.28951490000001
u02,43.707118,-72.28894,1200,1364501817,1364503017,0,"(43.7071176, -72.28893975)",43.7071176,-72.28893975
u02,43.703068,-72.290601,1200,1364594146,1364595346,1,"(43.70306785000001, -72.29060109999998)",43.70306785000001,-72.29060109999998
u02,43.707123,-72.288895,2400,1364601346,1364603746,2,"(43.70712315, -72.28889475)",43.70712315,-72.28889475
u02,43.712154,-72.293691,4800,1364618146,1364622946,3,"(43.71215420000001, -72.2936907)",43.71215420000001,-72.2936907
u02,43.707118,-72.288942,1801,1365128812,1365130613,4,"(43.7071176, -72.2889417)",43.7071176,-72.2889417
u02,43.707188,-72.288961,2400,1365360873,1365363273,5,"(43.707188200000004, -72.2889609)",43.707188200000004,-72.2889609
u02,43.707186,-72.288875,1200,1365382473,1365383673,6,"(43.70718635, -72.28887475000002)",43.70718635,-72.28887475000002
u02,43.707182,-72.288789,1200,1365608038,1365609238,7,"(43.707182450000005, -72.28878854999999)",43.707182450000005,-72.28878854999999
u02,43.711577,-72.292926,3600,1365628440,1365632040,8,"(43.7115772, -72.2929257)",43.7115772,-72.2929257
u02,43.707148,-72.28897,2401,1365645238,1365647639,9,"(43.70714795, -72.28896954999999)",43.70714795,-72.28896954999999
u02,43.707171,-72.288872,1200,1365659638,1365660838,10,"(43.707171, -72.28887179999998)",43.707171,-72.28887179999998
u02,43.707193,-72.288968,2400,1365668038,1365670438,11,"(43.7071927, -72.28896845000001)",43.7071927,-72.28896845000001
u02,43.703088,-72.291219,1200,1365701638,1365702838,12,"(43.7030883, -72.2912189)",43.7030883,-72.2912189
u02,43.707151,-72.288989,1200,1365710038,1365711238,13,"(43.7071511, -72.2889894)",43.7071511,-72.2889894
u02,43.707197,-72.288816,1200,1365888321,1365889521,14,"(43.70719695, -72.28881645000001)",43.70719695,-72.28881645000001
u02,43.707172,-72.288889,1200,1366152197,1366153397,15,"(43.7071715, -72.28888885)",43.7071715,-72.28888885
u02,43.707172,-72.288884,1200,1366159397,1366160597,16,"(43.70717225, -72.28888384999999)",43.70717225,-72.28888384999999
u02,43.707159,-72.289,1200,1366321397,1366322597,17,"(43.7071589, -72.28899959999998)",43.7071589,-72.28899959999998
u02,43.711522,-72.292802,10800,1367101160,1367111960,18,"(43.711522, -72.2928015)",43.711522,-72.2928015
u02,43.70787,-72.286692,1200,1367215158,1367216358,19,"(43.7078705, -72.2866924)",43.7078705,-72.2866924
u02,43.707159,-72.288999,1200,1367423958,1367425158,17,"(43.7071589, -72.28899959999998)",43.7071589,-72.28899959999998
u02,43.702855,-72.290908,2400,1367431158,1367433558,20,"(43.70285475, -72.29090819999999)",43.70285475,-72.29090819999999
u02,43.707956,-72.286721,1200,1367553558,1367554758,21,"(43.70795620000001, -72.286721)",43.70795620000001,-72.286721
u02,43.707845,-72.286599,1200,1367561958,1367563158,22,"(43.7078453, -72.28659859999998)",43.7078453,-72.28659859999998
u02,43.70784,-72.286675,1200,1367611158,1367612358,23,"(43.7078402, -72.2866751)",43.7078402,-72.2866751
u02,43.702989,-72.29122,1200,1367704268,1367705468,24,"(43.70298935000001, -72.29122029999999)",43.70298935000001,-72.29122029999999
u02,43.707201,-72.288981,2400,1367757068,1367759468,25,"(43.707201299999994, -72.28898095)",43.707201299999994,-72.28898095
u02,43.707956,-72.286718,2400,1367942428,1367944828,26,"(43.70795620000001, -72.2867184)",43.70795620000001,-72.2867184
u02,43.706541,-72.286962,2397,1368051760,1368054157,27,"(43.70654114999999, -72.286962)",43.70654114999999,-72.286962
u02,43.707181,-72.288944,1198,1368245383,1368246581,28,"(43.7071813, -72.2889441)",43.7071813,-72.2889441
u02,43.707181,-72.288944,2400,1368264581,1368266981,28,"(43.7071813, -72.2889441)",43.7071813,-72.2889441
u02,43.707182,-72.288942,2400,1368271781,1368274181,29,"(43.7071825, -72.2889423)",43.7071825,-72.2889423
u02,43.701637,-72.288027,2400,1368581370,1368583770,30,"(43.701637100000006, -72.28802685)",43.701637100000006,-72.28802685
u02,43.707484,-72.286335,2400,1368624918,1368627318,31,"(43.7074845, -72.286335)",43.7074845,-72.286335
u02,43.707946,-72.286738,1200,1369085718,1369086918,32,"(43.7079456, -72.286738)",43.7079456,-72.286738
u02,43.707938,-72.286688,1201,1369108519,1369109720,33,"(43.707937466666664, -72.28668754166667)",43.707937466666664,-72.28668754166667
u02,43.707484,-72.286344,600,1369216519,1369217119,34,"(43.7074842, -72.2863438)",43.7074842,-72.2863438
u02,43.707937,-72.286688,600,1369241120,1369241720,33,"(43.707937466666664, -72.28668754166667)",43.707937466666664,-72.28668754166667
u02,43.707946,-72.286547,600,1369295719,1369296319,35,"(43.7079463, -72.286547)",43.7079463,-72.286547
u02,43.703623,-72.285316,600,1369325121,1369325721,36,"(43.7036231, -72.2853162)",43.7036231,-72.2853162
u02,43.707937,-72.286687,1200,1369338921,1369340121,33,"(43.707937466666664, -72.28668754166667)",43.707937466666664,-72.28668754166667
u02,43.70718,-72.288738,1200,1369352121,1369353321,37,"(43.70717985, -72.288737)",43.70717985,-72.288737
u02,43.70718,-72.288737,1200,1369355121,1369356321,37,"(43.70717985, -72.288737)",43.70717985,-72.288737
u02,43.707937,-72.286688,8400,1369382721,1369391121,33,"(43.707937466666664, -72.28668754166667)",43.707937466666664,-72.28668754166667
u02,43.707484,-72.286344,2400,1369391721,1369394121,34,"(43.7074842, -72.2863438)",43.7074842,-72.2863438
u02,43.707937,-72.286688,3601,1369396521,1369400122,33,"(43.707937466666664, -72.28668754166667)",43.707937466666664,-72.28668754166667
u02,43.70169,-72.288132,600,1369437321,1369437921,38,"(43.70168955, -72.28813225)",43.70168955,-72.28813225
u02,43.707939,-72.286687,1200,1369498521,1369499721,39,"(43.7079394, -72.286687)",43.7079394,-72.286687
u02,43.707937,-72.286688,1200,1369522521,1369523721,33,"(43.707937466666664, -72.28668754166667)",43.707937466666664,-72.28668754166667
u02,43.711842,-72.292726,4800,1369789219,1369794019,40,"(43.711842199999985, -72.2927261)",43.711842199999985,-72.2927261
u02,43.703627,-72.285315,2399,1369794620,1369797019,41,"(43.7036266, -72.28531540000002)",43.7036266,-72.28531540000002
u02,43.711842,-72.292726,601,1369800019,1369800620,40,"(43.711842199999985, -72.2927261)",43.711842199999985,-72.2927261
u02,43.703627,-72.285315,601,1369801219,1369801820,41,"(43.7036266, -72.28531540000002)",43.7036266,-72.28531540000002
u02,43.711842,-72.292726,10200,1369802420,1369812620,40,"(43.711842199999985, -72.2927261)",43.711842199999985,-72.2927261
u02,43.703627,-72.285315,600,1369813219,1369813819,41,"(43.7036266, -72.28531540000002)",43.7036266,-72.28531540000002
u02,43.707982,-72.286758,1200,1369874224,1369875424,42,"(43.70798170000001, -72.28675799999998)",43.70798170000001,-72.28675799999998
u02,43.707981,-72.286758,1200,1369891624,1369892824,42,"(43.70798170000001, -72.28675799999998)",43.70798170000001,-72.28675799999998
u02,43.707982,-72.286758,600,1369927624,1369928224,42,"(43.70798170000001, -72.28675799999998)",43.70798170000001,-72.28675799999998
u02,43.707982,-72.286758,1201,1369945624,1369946825,42,"(43.70798170000001, -72.28675799999998)",43.70798170000001,-72.28675799999998
u02,43.707982,-72.286758,597,1369977424,1369978021,42,"(43.70798170000001, -72.28675799999998)",43.70798170000001,-72.28675799999998
u02,43.707982,-72.286758,1200,1369991824,1369993024,42,"(43.70798170000001, -72.28675799999998)",43.70798170000001,-72.28675799999998
u02,43.707958,-72.286533,1202,1369994222,1369995424,43,"(43.7079584, -72.2865328)",43.7079584,-72.2865328
u02,43.707982,-72.286756,600,1369996624,1369997224,44,"(43.70798189999999, -72.2867565)",43.70798189999999,-72.2867565
u02,43.707982,-72.286758,600,1370000224,1370000824,42,"(43.70798170000001, -72.28675799999998)",43.70798170000001,-72.28675799999998
u02,43.707983,-72.286758,2400,1370003224,1370005624,45,"(43.7079833, -72.28675759999999)",43.7079833,-72.28675759999999
u02,43.707983,-72.286758,600,1370013424,1370014024,45,"(43.7079833, -72.28675759999999)",43.7079833,-72.28675759999999
u02,43.707944,-72.286742,599,1370039225,1370039824,46,"(43.70794420000001, -72.286742)",43.70794420000001,-72.286742
u02,43.707982,-72.286758,1199,1370042225,1370043424,42,"(43.70798170000001, -72.28675799999998)",43.70798170000001,-72.28675799999998
u02,43.70579,-72.286168,600,1370051208,1370051808,47,"(43.70579015, -72.2861685)",43.70579015,-72.2861685
u03,42.961762,-72.304886,1196,1364571649,1364572845,0,"(42.9617624, -72.3048865)",42.9617624,-72.3048865
u03,40.625311,-74.026842,549,1364594571,1364595120,1,"(40.6253112, -74.0268423)",40.6253112,-74.0268423
u03,40.761601,-73.977466,4800,1364670832,1364675632,2,"(40.7616007, -73.9774657)",40.7616007,-73.9774657
u03,40.628054,-74.028399,15600,1364739232,1364754832,3,"(40.6280539, -74.02839920000002)",40.6280539,-74.02839920000002
u03,42.987122,-72.207515,1200,1364774032,1364775232,4,"(42.987122, -72.2075151)",42.987122,-72.2075151
u03,43.716511,-72.309044,3600,1364814832,1364818432,5,"(43.7165109, -72.30904395)",43.7165109,-72.30904395
u03,43.712142,-72.293665,4800,1364849632,1364854432,6,"(43.7121425, -72.29366529999999)",43.7121425,-72.29366529999999
u03,43.696344,-72.30012,7200,1364855632,1364862832,7,"(43.6963435, -72.3001204)",43.6963435,-72.3001204
u03,43.696343,-72.30012,2400,1364867632,1364870032,7,"(43.6963435, -72.3001204)",43.6963435,-72.3001204
u03,43.704243,-72.296893,1200,1364872432,1364873632,8,"(43.704243, -72.2968928)",43.704243,-72.2968928
u03,43.696344,-72.30012,1200,1364876032,1364877232,7,"(43.6963435, -72.3001204)",43.6963435,-72.3001204
u03,43.712142,-72.293665,6000,1364879632,1364885632,6,"(43.7121425, -72.29366529999999)",43.7121425,-72.29366529999999
u03,43.696344,-72.30012,16800,1364886832,1364903632,7,"(43.6963435, -72.3001204)",43.6963435,-72.3001204
u03,43.704099,-72.293063,1200,1364906032,1364907232,9,"(43.7040991, -72.29306319999998)",43.7040991,-72.29306319999998
u03,43.701697,-72.296194,6000,1364909632,1364915632,10,"(43.7016966, -72.296194)",43.7016966,-72.296194
u03,43.70798,-72.289529,2400,1364919232,1364921632,11,"(43.70798, -72.2895286)",43.70798,-72.2895286
u03,43.712139,-72.293652,6000,1364922832,1364928832,12,"(43.7121388, -72.2936522)",43.7121388,-72.2936522
u03,43.712139,-72.293652,1200,1364955232,1364956432,12,"(43.7121388, -72.2936522)",43.7121388,-72.2936522
u03,43.712139,-72.293652,4800,1365004432,1365009232,12,"(43.7121388, -72.2936522)",43.7121388,-72.2936522
u03,43.712139,-72.293652,417,1365014032,1365014449,12,"(43.7121388, -72.2936522)",43.7121388,-72.2936522
u03,43.703821,-72.285405,2400,1365016432,1365018832,13,"(43.703821200000014, -72.28540500000003)",43.703821200000014,-72.28540500000003
u03,43.712139,-72.293652,15600,1365020032,1365035632,12,"(43.7121388, -72.2936522)",43.7121388,-72.2936522
u03,43.696939,-72.286484,2400,1365041655,1365044055,14,"(43.6969394, -72.28648359999998)",43.6969394,-72.28648359999998
u03,43.701697,-72.296194,24000,1365045255,1365069255,10,"(43.7016966, -72.296194)",43.7016966,-72.296194
u03,43.703821,-72.285405,1200,1365071655,1365072855,13,"(43.703821200000014, -72.28540500000003)",43.703821200000014,-72.28540500000003
u03,43.697409,-72.290473,1200,1365110055,1365111255,15,"(43.6974092, -72.2904728)",43.6974092,-72.2904728
u03,43.710284,-72.291883,6000,1365113655,1365119655,16,"(43.7102839, -72.291883)",43.7102839,-72.291883
u03,43.014619,-72.348562,1200,1365365333,1365366533,17,"(43.01461890000001, -72.34856309999998)",43.01461890000001,-72.34856309999998
u03,43.014619,-72.348563,18000,1365367733,1365385733,17,"(43.01461890000001, -72.34856309999998)",43.01461890000001,-72.34856309999998
u03,43.014575,-72.348509,1200,1365388133,1365389333,18,"(43.0145752, -72.3485088)",43.0145752,-72.3485088
u03,43.014574,-72.348509,1200,1365391733,1365392933,19,"(43.0145739, -72.34850859999997)",43.0145739,-72.34850859999997
u03,43.014619,-72.348563,9600,1365394133,1365403733,17,"(43.01461890000001, -72.34856309999998)",43.01461890000001,-72.34856309999998
u03,43.014574,-72.348509,1200,1365404933,1365406133,19,"(43.0145739, -72.34850859999997)",43.0145739,-72.34850859999997
u03,43.014619,-72.348563,3600,1365407333,1365410933,17,"(43.01461890000001, -72.34856309999998)",43.01461890000001,-72.34856309999998
u03,43.014575,-72.348509,1200,1365412133,1365413333,18,"(43.0145752, -72.3485088)",43.0145752,-72.3485088
u03,43.014619,-72.348563,10800,1365414533,1365425333,17,"(43.01461890000001, -72.34856309999998)",43.01461890000001,-72.34856309999998
u03,43.01462,-72.348563,2400,1365428933,1365431333,20,"(43.0146198, -72.3485627)",43.0146198,-72.3485627
u03,43.716485,-72.309133,1200,1365503333,1365504533,21,"(43.7164851, -72.30913259999998)",43.7164851,-72.30913259999998
u03,43.716441,-72.309105,3600,1365505733,1365509333,22,"(43.71644129999999, -72.309105)",43.71644129999999,-72.309105
u03,43.716432,-72.309073,1200,1365514133,1365515333,23,"(43.7164316, -72.30907309999998)",43.7164316,-72.30907309999998
u03,43.705704,-72.288252,4802,1365526133,1365530935,24,"(43.70570410000001, -72.2882522)",43.70570410000001,-72.2882522
u03,43.716585,-72.309083,3600,1365558533,1365562133,25,"(43.7165851, -72.30908259999998)",43.7165851,-72.30908259999998
u03,43.716518,-72.309073,3600,1365572933,1365576533,26,"(43.7165185, -72.3090726)",43.7165185,-72.3090726
u03,43.716527,-72.309043,2400,1365577733,1365580133,27,"(43.7165269, -72.30904340000002)",43.7165269,-72.30904340000002
u03,43.716451,-72.309072,2400,1365581333,1365583733,28,"(43.716451400000004, -72.3090725)",43.716451400000004,-72.3090725
u03,43.716585,-72.309086,2400,1365584933,1365587333,29,"(43.71658529999999, -72.3090858)",43.71658529999999,-72.3090858
u03,43.716504,-72.30909,2400,1365588533,1365590933,30,"(43.7165044, -72.3090898)",43.7165044,-72.3090898
u03,43.716457,-72.309036,1200,1365594533,1365595733,31,"(43.7164573, -72.30903640000002)",43.7164573,-72.30903640000002
u03,43.71651,-72.30911,1200,1365602933,1365604133,32,"(43.7165101, -72.30910959999999)",43.7165101,-72.30910959999999
u03,43.716579,-72.309129,1200,1365655733,1365656933,33,"(43.71657929999999, -72.3091289)",43.71657929999999,-72.3091289
u03,43.716552,-72.309084,2400,1365662933,1365665333,34,"(43.7165523, -72.3090842)",43.7165523,-72.3090842
u03,43.716589,-72.309051,2400,1365676133,1365678533,35,"(43.7165886, -72.3090507)",43.7165886,-72.3090507
u03,43.716541,-72.309057,1200,1365679733,1365680933,36,"(43.7165411, -72.30905729999998)",43.7165411,-72.30905729999998
u03,43.716624,-72.309158,1200,1365688133,1365689333,37,"(43.7166237, -72.3091579)",43.7166237,-72.3091579
u03,43.716582,-72.309113,3600,1365696533,1365700133,38,"(43.716582, -72.30911329999998)",43.716582,-72.30911329999998
u03,43.716523,-72.309084,1200,1365702533,1365703733,39,"(43.71652320000001, -72.3090842)",43.71652320000001,-72.3090842
u03,43.71656,-72.309111,1200,1365704933,1365706133,40,"(43.7165595, -72.30911090000002)",43.7165595,-72.30911090000002
u03,43.716556,-72.309093,2400,1365709733,1365712133,41,"(43.7165561, -72.30909270000002)",43.7165561,-72.30909270000002
u03,43.716535,-72.309086,1200,1365722933,1365724133,42,"(43.716535, -72.309086)",43.716535,-72.309086
u03,43.71657,-72.309138,1200,1365731333,1365732533,43,"(43.7165695, -72.309138)",43.7165695,-72.309138
u03,43.716618,-72.309123,4800,1365736133,1365740933,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.716582,-72.309128,1200,1365745733,1365746933,45,"(43.7165825, -72.3091277)",43.7165825,-72.3091277
u03,43.716557,-72.309061,3600,1365748133,1365751733,46,"(43.7165574, -72.3090614)",43.7165574,-72.3090614
u03,43.716581,-72.309105,1200,1365754133,1365755333,47,"(43.7165811, -72.3091046)",43.7165811,-72.3091046
u03,43.716535,-72.309091,1200,1365757733,1365758933,48,"(43.7165352, -72.30909090000002)",43.7165352,-72.30909090000002
u03,43.716532,-72.309084,1200,1365760133,1365761333,49,"(43.7165321, -72.3090845)",43.7165321,-72.3090845
u03,43.716618,-72.309123,6000,1365763733,1365769733,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.716526,-72.309086,1200,1365772133,1365773333,50,"(43.71652570000001, -72.3090858)",43.71652570000001,-72.3090858
u03,43.716525,-72.309075,1200,1365776933,1365778133,51,"(43.71652460000001, -72.30907509999999)",43.71652460000001,-72.30907509999999
u03,43.014618,-72.348563,1200,1365823733,1365824933,52,"(43.0146177, -72.3485628)",43.0146177,-72.3485628
u03,43.014619,-72.348563,52802,1365826133,1365878935,17,"(43.01461890000001, -72.34856309999998)",43.01461890000001,-72.34856309999998
u03,43.716618,-72.309123,2400,1365886135,1365888535,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.71656,-72.309081,1200,1365889735,1365890935,53,"(43.7165596, -72.30908079999998)",43.7165596,-72.30908079999998
u03,43.716644,-72.309062,1200,1365916135,1365917335,54,"(43.7166436, -72.3090624)",43.7166436,-72.3090624
u03,43.716596,-72.309051,1200,1365918535,1365919735,55,"(43.7165959, -72.30905109999998)",43.7165959,-72.30905109999998
u03,43.716555,-72.309081,1200,1365922135,1365923335,56,"(43.7165553, -72.3090811)",43.7165553,-72.3090811
u03,43.716618,-72.309123,9600,1365924535,1365934135,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.716557,-72.309087,1200,1365935335,1365936535,57,"(43.7165566, -72.3090873)",43.7165566,-72.3090873
u03,43.716618,-72.309123,3600,1365938935,1365942535,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.716618,-72.309123,1200,1365947335,1365948535,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.716558,-72.309057,1200,1365950935,1365952135,58,"(43.71655820000001, -72.3090571)",43.71655820000001,-72.3090571
u03,43.716618,-72.309123,3600,1365955735,1365959335,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.716618,-72.30912,2400,1365964135,1365966535,59,"(43.716618000000004, -72.30912)",43.716618000000004,-72.30912
u03,43.716559,-72.309059,2400,1365967735,1365970135,60,"(43.71655910000001, -72.30905940000002)",43.71655910000001,-72.30905940000002
u03,43.716618,-72.30912,2400,1365971335,1365973735,59,"(43.716618000000004, -72.30912)",43.716618000000004,-72.30912
u03,43.716618,-72.309123,2400,1365977335,1365979735,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.716602,-72.309114,2400,1365980935,1365983335,61,"(43.7166019, -72.3091135)",43.7166019,-72.3091135
u03,43.716618,-72.309123,3600,1365984535,1365988135,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.716521,-72.309065,1200,1365989335,1365990535,62,"(43.7165214, -72.30906479999999)",43.7165214,-72.30906479999999
u03,43.71652,-72.309033,1200,1365992935,1365994135,63,"(43.7165198, -72.3090331)",43.7165198,-72.3090331
u03,43.716557,-72.309129,1200,1365996535,1365997735,64,"(43.7165572, -72.30912909999998)",43.7165572,-72.30912909999998
u03,43.716602,-72.309114,2400,1366000135,1366002535,61,"(43.7166019, -72.3091135)",43.7166019,-72.3091135
u03,43.716618,-72.309123,2400,1366003735,1366006135,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.716633,-72.309164,1200,1366010935,1366012135,65,"(43.7166328, -72.30916429999998)",43.7166328,-72.30916429999998
u03,43.71654,-72.309125,1200,1366013335,1366014535,66,"(43.71653970000001, -72.3091249)",43.71653970000001,-72.3091249
u03,43.716665,-72.309193,1200,1366022935,1366024135,67,"(43.7166653, -72.3091934)",43.7166653,-72.3091934
u03,43.716539,-72.309124,1200,1366027735,1366028935,68,"(43.7165386, -72.30912409999998)",43.7165386,-72.30912409999998
u03,43.716564,-72.309122,1200,1366030135,1366031335,69,"(43.7165641, -72.3091222)",43.7165641,-72.3091222
u03,43.707344,-72.287884,1200,1366064935,1366066135,70,"(43.7073439, -72.28788359999999)",43.7073439,-72.28788359999999
u03,43.716559,-72.309085,1200,1366074535,1366075735,71,"(43.7165593, -72.3090848)",43.7165593,-72.3090848
u03,43.716534,-72.309088,2400,1366087735,1366090135,72,"(43.7165345, -72.3090885)",43.7165345,-72.3090885
u03,43.716545,-72.309113,1200,1366092535,1366093735,73,"(43.71654520000001, -72.30911329999998)",43.71654520000001,-72.30911329999998
u03,43.716618,-72.309123,3600,1366094935,1366098535,44,"(43.716618200000006, -72.3091229)",43.716618200000006,-72.3091229
u03,43.716602,-72.309114,6000,1366102135,1366108135,61,"(43.7166019, -72.3091135)",43.7166019,-72.3091135
u03,43.716556,-72.309089,1200,1366109335,1366110535,74,"(43.7165559, -72.3090893)",43.7165559,-72.3090893
u03,43.71659,-72.309166,2400,1366111735,1366114135,75,"(43.7165896, -72.3091662)",43.7165896,-72.3091662
u03,43.716554,-72.309088,1200,1366117735,1366118935,76,"(43.7165537, -72.30908769999998)",43.7165537,-72.30908769999998
u03,43.716542,-72.309112,1200,1366120135,1366121335,77,"(43.716542, -72.3091119)",43.716542,-72.3091119
u03,43.71667,-72.309182,2400,1366176535,1366178935,78,"(43.7166695, -72.30918220000002)",43.7166695,-72.30918220000002
u03,43.716577,-72.309113,1200,1366181335,1366182535,79,"(43.7165773, -72.3091132)",43.7165773,-72.3091132
u03,43.71656,-72.309129,1200,1366198135,1366199335,80,"(43.7165601, -72.309129)",43.7165601,-72.309129
u03,43.716494,-72.30902,1200,1366258135,1366259335,81,"(43.7164935, -72.30902040000002)",43.7164935,-72.30902040000002
u03,43.716512,-72.309076,2400,1366261735,1366264135,82,"(43.7165125, -72.3090757)",43.7165125,-72.3090757
u03,43.716516,-72.309059,1200,1366270135,1366271335,83,"(43.7165161, -72.30905859999999)",43.7165161,-72.30905859999999
u03,43.716581,-72.309113,1200,1366278535,1366279735,84,"(43.7165808, -72.30911329999998)",43.7165808,-72.30911329999998
