SubjectID,lat,lon,time_durations,start_time,end_time,DBScan_labels,DBScan_loc,DBSCAN_Lat,DBSCAN_Lon
u00,43.706,-72.283,34800,1366265520,1366300320,1,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.707,-72.287,46800,1366305120,1366351920,0,"(43.706615245714296, -72.28704739857145)",43.706615245714296,-72.28704739857145
u00,43.706,-72.283,25200,1366354320,1366379520,1,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.707,-72.287,40800,1366390320,1366431120,0,"(43.706615245714296, -72.28704739857145)",43.706615245714296,-72.28704739857145
u00,43.706,-72.283,45632,1366432260,1366477920,1,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.707,-72.287,21599,1366480320,1366501920,0,"(43.706615245714296, -72.28704739857145)",43.706615245714296,-72.28704739857145
u00,43.706,-72.283,126000,1366503120,1366629120,1,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.707,-72.287,39601,1366657260,1366696860,0,"(43.706615245714296, -72.28704739857145)",43.706615245714296,-72.28704739857145
u00,43.706,-72.283,28714,1366699260,1366728000,1,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.707,-72.287,52800,1366729260,1366782060,0,"(43.706615245714296, -72.28704739857145)",43.706615245714296,-72.28704739857145
u00,43.706,-72.283,40800,1366783260,1366824060,1,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.707,-72.287,24000,1366825260,1366849260,0,"(43.706615245714296, -72.28704739857145)",43.706615245714296,-72.28704739857145
u00,43.706,-72.283,9554,1366850460,1366860060,1,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.707,-72.287,38400,1367085960,1367124360,0,"(43.706615245714296, -72.28704739857145)",43.706615245714296,-72.28704739857145
u00,43.706,-72.283,38396,1367125560,1367163900,1,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.707,-72.287,1042437,1367165160,1368207540,0,"(43.706615245714296, -72.28704739857145)",43.706615245714296,-72.28704739857145
u00,43.704,-72.295,5403,1368212940,1368218340,3,"(43.70449644000001, -72.29485265454547)",43.70449644000001,-72.29485265454547
u00,43.707,-72.287,240872,1368219540,1368460440,0,"(43.706615245714296, -72.28704739857145)",43.706615245714296,-72.28704739857145
u00,43.709,-72.284,4200,1368467040,1368471240,2,"(43.708971625, -72.28399693749999)",43.708971625,-72.28399693749999
u00,43.707,-72.287,184607,1368473640,1368658260,0,"(43.706615245714296, -72.28704739857145)",43.706615245714296,-72.28704739857145
u01,43.707,-72.289,31289,1364485620,1364516940,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,37931,1364522400,1364560380,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.703,-72.291,3669,1364580360,1364584020,2,"(43.702819407142854, -72.29007176428571)",43.702819407142854,-72.29007176428571
u01,43.703,-72.29,9600,1364594820,1364604420,2,"(43.702819407142854, -72.29007176428571)",43.702819407142854,-72.29007176428571
u01,43.707,-72.291,54590,1364612820,1364667420,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.702,-72.287,4800,1364671020,1364675820,3,"(43.70244612500001, -72.286919225)",43.70244612500001,-72.286919225
u01,43.707,-72.291,56405,1364678220,1364734620,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,140102,1364765820,1364905920,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.705,-72.289,15599,1364952420,1364968020,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,12617,1364979360,1364992020,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,73067,1365025560,1365098640,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,49602,1365136020,1365185640,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,42.293,-71.309,70097,1365209640,1365279720,4,"(42.29268454878049, -71.30916862439027)",42.29268454878049,-71.30916862439027
u01,43.706,-72.289,4777,1365383040,1365387840,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,122753,1365389040,1365511800,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,9599,1365534720,1365544320,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.706,-72.289,4823,1365547920,1365552720,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.706,-72.289,26399,1365556320,1365582720,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,14401,1365583920,1365598320,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.709,-72.284,3601,1365603120,1365606720,5,"(43.70909414444445, -72.28410193333335)",43.70909414444445,-72.28410193333335
u01,43.706,-72.289,12000,1365607920,1365619920,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.706,-72.289,15600,1365625920,1365641520,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.706,-72.289,15601,1365652320,1365667920,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,15600,1365669120,1365684720,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,26147,1365711120,1365737280,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,18000,1365741120,1365759120,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,10801,1365760320,1365771120,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,45600,1365780180,1365825780,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.706,-72.289,15597,1365829380,1365844980,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,18000,1365846180,1365864180,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,42.362,-71.097,8402,1365874980,1365883380,6,"(42.362079025, -71.09736447499999)",42.362079025,-71.09736447499999
u01,43.707,-72.291,44400,1365911160,1365955560,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.701,-72.287,7201,1365956760,1365963960,7,"(43.7016676, -72.28801771428571)",43.7016676,-72.28801771428571
u01,43.707,-72.291,25200,1365965160,1365990360,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.287,10665,1365993960,1366004640,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.706,-72.289,5998,1366005840,1366011840,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,12012,1366018080,1366030080,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,7198,1366039680,1366046880,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,8336,1366048080,1366056420,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.287,4823,1366058880,1366063680,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.707,-72.291,43200,1366073280,1366116480,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,10800,1366139280,1366150080,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.704,-72.295,3685,1366157220,1366160880,9,"(43.70442955, -72.294758425)",43.70442955,-72.294758425
u01,43.706,-72.289,3907,1366174200,1366178100,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,21713,1366181940,1366203660,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,4390,1366285140,1366289580,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.704,-72.289,6694,1366290000,1366296720,10,"(43.70406475815, -72.28936021774999)",43.70406475815,-72.28936021774999
u01,43.707,-72.291,62188,1366309740,1366371900,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,21383,1366376460,1366397880,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.287,8400,1366400280,1366408680,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.707,-72.291,18000,1366409880,1366427880,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,48005,1366452960,1366500960,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,6000,1366546080,1366552080,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.686,-72.293,8401,1366553280,1366561680,11,"(43.68620243749999, -72.293479525)",43.68620243749999,-72.293479525
u01,43.707,-72.291,25200,1366562880,1366588080,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.287,33524,1366592880,1366626420,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.707,-72.291,7200,1366627680,1366634880,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,5998,1366645320,1366651320,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.287,8399,1366659720,1366668120,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.702,-72.288,7201,1366672920,1366680120,7,"(43.7016676, -72.28801771428571)",43.7016676,-72.28801771428571
u01,43.707,-72.287,9527,1366681320,1366690860,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.707,-72.291,28769,1366692120,1366720920,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.287,4730,1366755720,1366760400,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.706,-72.289,20886,1366761720,1366782600,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,10533,1366807440,1366818000,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.29,13157,1366869720,1366882920,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.702,-72.291,5940,1366909320,1366915260,12,"(43.70160734545455, -72.290738)",43.70160734545455,-72.290738
u01,43.707,-72.29,8252,1366973160,1366981380,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.708,-72.285,4484,1366984800,1366989300,13,"(43.70760034835, -72.2845611347)",43.70760034835,-72.2845611347
u01,43.707,-72.287,11996,1367090520,1367102520,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.707,-72.291,858652,1367133720,1367992380,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,42.293,-71.309,24000,1368347340,1368371340,4,"(42.29268454878049, -71.30916862439027)",42.29268454878049,-71.30916862439027
u01,43.707,-72.291,54068,1368395340,1368449460,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,5400,1368455340,1368460740,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,6000,1368469140,1368475140,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.289,7262,1368475380,1368482640,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,4461,1368485700,1368490200,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.287,25800,1368492540,1368518340,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.706,-72.289,21600,1368539940,1368561540,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.287,15000,1368562740,1368577740,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.706,-72.289,10145,1368578340,1368588540,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,19200,1368589140,1368608340,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,16200,1368618540,1368634740,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.29,4800,1368643140,1368647940,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,22800,1368648540,1368671340,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,10200,1368684540,1368694740,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,4800,1368698340,1368703140,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,25080,1368716940,1368742020,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,27000,1368750540,1368777540,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,7200,1368778140,1368785340,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,27600,1368785940,1368813540,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.702,-72.288,7799,1368814740,1368822540,7,"(43.7016676, -72.28801771428571)",43.7016676,-72.28801771428571
u01,43.707,-72.291,86400,1368829140,1368915540,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.704,-72.296,19228,1368916740,1368936000,9,"(43.70442955, -72.294758425)",43.70442955,-72.294758425
u01,43.707,-72.291,51600,1368938340,1368989940,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.703,-72.29,7799,1368994140,1369001940,2,"(43.702819407142854, -72.29007176428571)",43.702819407142854,-72.29007176428571
u01,43.707,-72.291,35400,1369004940,1369040340,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,21600,1369044540,1369066140,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.287,6600,1369066740,1369073340,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.707,-72.291,52800,1369073940,1369126740,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,11400,1369130340,1369141740,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.706,-72.289,15000,1369144740,1369159740,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.704,-72.296,11400,1369171740,1369183140,9,"(43.70442955, -72.294758425)",43.70442955,-72.294758425
u01,43.706,-72.289,28800,1369183740,1369212540,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.706,-72.289,29400,1369216740,1369246140,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.287,40449,1369246740,1369287240,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.707,-72.291,11945,1369287540,1369299540,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.701,-72.288,4199,1369315740,1369319940,14,"(43.700638462499995, -72.2883684875)",43.700638462499995,-72.2883684875
u01,43.707,-72.291,30000,1369355640,1369385640,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,32669,1369390020,1369422660,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.706,-72.289,6603,1369430760,1369437360,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.702,-72.288,6599,1369438560,1369445160,7,"(43.7016676, -72.28801771428571)",43.7016676,-72.28801771428571
u01,43.707,-72.291,72378,1369445760,1369518120,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,12600,1369538460,1369551060,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,31957,1369551660,1369583640,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.705,-72.295,17870,1369584060,1369601940,9,"(43.70442955, -72.294758425)",43.70442955,-72.294758425
u01,43.707,-72.291,46800,1369602660,1369649460,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,5400,1369652460,1369657860,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,6001,1369658100,1369664100,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,9637,1369667100,1369676700,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,18232,1369681560,1369699800,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.287,33265,1369700160,1369733460,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.707,-72.291,12000,1369734120,1369746120,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,10707,1369751520,1369762260,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.706,-72.289,48000,1369766160,1369814160,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.709,-72.284,4900,1369820640,1369825560,5,"(43.70909414444445, -72.28410193333335)",43.70909414444445,-72.28410193333335
u01,43.707,-72.291,11400,1369839360,1369850760,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.287,7144,1369851300,1369858440,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.707,-72.291,6000,1369858920,1369864920,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.287,7200,1369865520,1369872720,8,"(43.70680526712, -72.28705081036)",43.70680526712,-72.28705081036
u01,43.707,-72.291,47757,1369875120,1369922880,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,20541,1369923360,1369943880,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.702,-72.291,5955,1369944480,1369950480,12,"(43.70160734545455, -72.290738)",43.70160734545455,-72.290738
u01,43.707,-72.291,20952,1369951680,1369972680,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,9766,1369973760,1369983480,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,7339,1369988160,1369995480,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,12561,1369997220,1370009760,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.706,-72.289,9060,1370010900,1370019960,0,"(43.70582587777777, -72.28883302222222)",43.70582587777777,-72.28883302222222
u01,43.707,-72.291,13819,1370024580,1370038440,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u01,43.707,-72.291,7274,1370043360,1370050620,1,"(43.7071558029875, -72.2906874656625)",43.7071558029875,-72.2906874656625
u02,43.707,-72.289,55188,1364422560,1364477760,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.708,-72.284,9597,1364479020,1364488560,1,"(43.70880624, -72.28423819999998)",43.70880624,-72.28423819999998
u02,43.707,-72.289,12000,1364493360,1364505360,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.707,-72.289,53927,1364510160,1364564100,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.709,-72.284,3601,1364565300,1364568900,1,"(43.70880624, -72.28423819999998)",43.70880624,-72.28423819999998
u02,43.707,-72.289,20401,1364570100,1364590500,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.703,-72.291,4800,1364591700,1364596500,2,"(43.703054699999996, -72.29067958750001)",43.703054699999996,-72.29067958750001
u02,43.707,-72.289,16788,1364597700,1364614500,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.712,-72.294,4800,1364618100,1364622900,3,"(43.711842199999985, -72.2927261)",43.711842199999985,-72.2927261
u02,43.707,-72.289,37200,1364624100,1364661300,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.706,-72.289,6001,1364663700,1364669700,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.703,-72.29,10800,1364670900,1364681700,2,"(43.703054699999996, -72.29067958750001)",43.703054699999996,-72.29067958750001
u02,43.707,-72.289,63937,1364682900,1364746860,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.707,-72.289,13199,1364750460,1364763660,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.707,-72.289,55201,1364768460,1364823660,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.709,-72.284,3601,1364824860,1364828460,1,"(43.70880624, -72.28423819999998)",43.70880624,-72.28423819999998
u02,43.707,-72.289,18012,1364832060,1364850060,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.707,-72.289,53682,1364856060,1364909760,0,"(43.70707984444445, -72.28891132222222)",43.70707984444445,-72.28891132222222
u02,43.709,-72.284,5998,1364910960,1364916960,1,"(43.70880624, -72.28423819999998)",43.70880624,-72.28423819999998
