SubjectID,lat,lon,time_durations,start_time,end_time,DBScan_labels,DBScan_loc,DBSCAN_Lat,DBSCAN_Lon
u00,43.7066,-72.287,43200,1365095520,1365138720,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7057,-72.2832,30000,1365139920,1365169920,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7086,-72.2836,2400,1365171120,1365173520,3,"(43.70862256666666, -72.28362663333333)",43.70862256666666,-72.28362663333333
u00,43.7056,-72.2833,7200,1365175920,1365183120,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.709,-72.2841,3600,1365184320,1365187920,1,"(43.7089826, -72.28407714999999)",43.7089826,-72.28407714999999
u00,43.7066,-72.2871,16800,1365189120,1365205920,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,18000,1365213120,1365231120,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7057,-72.2832,49256,1365233460,1365282720,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.287,29999,1365285120,1365315120,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7057,-72.2832,45600,1365317520,1365363120,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7057,-72.2832,10800,1365366720,1365377520,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.287,24000,1365379920,1365403920,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7057,-72.2832,22805,1365406320,1365429120,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7086,-72.2836,2400,1365430320,1365432720,3,"(43.70862256666666, -72.28362663333333)",43.70862256666666,-72.28362663333333
u00,43.7056,-72.2833,7200,1365435120,1365442320,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.709,-72.2841,3600,1365443520,1365447120,1,"(43.7089826, -72.28407714999999)",43.7089826,-72.28407714999999
u00,43.7066,-72.2871,37200,1365448320,1365485520,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,40801,1365487920,1365528720,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.2871,44400,1365529920,1365574320,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,9600,1365575520,1365585120,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7056,-72.2832,26395,1365588720,1365615120,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.709,-72.2841,3600,1365616320,1365619920,1,"(43.7089826, -72.28407714999999)",43.7089826,-72.28407714999999
u00,43.7066,-72.287,74400,1365621120,1365695520,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7089,-72.2841,2400,1365696720,1365699120,1,"(43.7089826, -72.28407714999999)",43.7089826,-72.28407714999999
u00,43.7066,-72.2871,52801,1365700320,1365753120,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,32400,1365755520,1365787920,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7091,-72.2839,2400,1365789120,1365791520,4,"(43.70913455, -72.2838948)",43.70913455,-72.2838948
u00,43.7066,-72.2871,42001,1365793920,1365835920,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,45600,1365837120,1365882720,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.2871,123599,1365883920,1366007520,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,8400,1366009920,1366018320,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7056,-72.2832,4795,1366021920,1366026720,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7056,-72.2832,3600,1366031520,1366035120,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7055,-72.2832,3600,1366043520,1366047120,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7091,-72.2839,2400,1366048320,1366050720,4,"(43.70913455, -72.2838948)",43.70913455,-72.2838948
u00,43.7066,-72.2871,34800,1366053120,1366087920,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7066,-72.2871,27600,1366091520,1366119120,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7066,-72.2871,30000,1366122720,1366152720,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7066,-72.2871,21600,1366157520,1366179120,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,26400,1366180320,1366206720,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.709,-72.284,2458,1366207860,1366210320,1,"(43.7089826, -72.28407714999999)",43.7089826,-72.28407714999999
u00,43.7066,-72.2871,52800,1366211520,1366264320,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,33600,1366266720,1366300320,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7089,-72.2841,2400,1366301520,1366303920,1,"(43.7089826, -72.28407714999999)",43.7089826,-72.28407714999999
u00,43.7066,-72.287,46800,1366305120,1366351920,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,25200,1366354320,1366379520,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7089,-72.2841,2459,1366380660,1366383120,1,"(43.7089826, -72.28407714999999)",43.7089826,-72.28407714999999
u00,43.7056,-72.2832,3600,1366385520,1366389120,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.287,40800,1366390320,1366431120,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,44426,1366432290,1366476720,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.287,21599,1366480320,1366501920,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2831,126000,1366503120,1366629120,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.287,21601,1366657290,1366678890,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7066,-72.287,14399,1366682490,1366696890,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,28714,1366699290,1366728000,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.287,28800,1366729290,1366758090,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7069,-72.2869,2400,1366759290,1366761690,5,"(43.70694996666666, -72.28691546666667)",43.70694996666666,-72.28691546666667
u00,43.7066,-72.2871,19265,1366762830,1366782090,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,40800,1366783290,1366824090,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.287,24000,1366825290,1366849290,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2831,9554,1366850490,1366860060,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.287,38400,1367085960,1367124360,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7056,-72.2832,33600,1367126760,1367160360,2,"(43.70563690782609, -72.28318808391305)",43.70563690782609,-72.28318808391305
u00,43.7066,-72.287,1041834,1367165160,1368206970,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.709,-72.284,3000,1368208770,1368211770,1,"(43.7089826, -72.28407714999999)",43.7089826,-72.28407714999999
u00,43.7045,-72.2949,3599,1368213570,1368217170,6,"(43.704538271428575, -72.29487184285715)",43.704538271428575,-72.29487184285715
u00,43.7066,-72.2871,240872,1368219570,1368460440,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.709,-72.284,4200,1368467040,1368471240,1,"(43.7089826, -72.28407714999999)",43.7089826,-72.28407714999999
u00,43.7066,-72.2871,2400,1368473640,1368476040,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7066,-72.2871,160007,1368478440,1368638460,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u00,43.7066,-72.2871,17400,1368640860,1368658260,0,"(43.70661570666667, -72.28705278666668)",43.70661570666667,-72.28705278666668
u01,43.7066,-72.287,2407,1364406150,1364408550,0,"(43.70658373333333, -72.28701373333332)",43.70658373333333,-72.28701373333332
u01,43.7072,-72.2907,19111,1364522430,1364541540,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2907,14248,1364546130,1364560380,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7031,-72.2873,2399,1364562780,1364565180,2,"(43.70310623333333, -72.28730246666667)",43.70310623333333,-72.28730246666667
u01,43.7087,-72.2836,2400,1364566380,1364568780,3,"(43.70866800000001, -72.28360223333333)",43.70866800000001,-72.28360223333333
u01,43.7029,-72.2909,2784,1364581230,1364584020,4,"(43.702940999999996, -72.29094445)",43.702940999999996,-72.29094445
u01,43.7054,-72.2909,2400,1364585220,1364587620,5,"(43.7054406, -72.29093233333334)",43.7054406,-72.29093233333334
u01,43.7028,-72.29,9600,1364594820,1364604420,6,"(43.70283667499999, -72.29001292499998)",43.70283667499999,-72.29001292499998
u01,43.6999,-72.2878,3600,1364606820,1364610420,7,"(43.69992069999999, -72.28782782500002)",43.69992069999999,-72.28782782500002
u01,43.7072,-72.2908,6000,1364612820,1364618820,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2907,24001,1364643390,1364667420,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7024,-72.2869,4800,1364671020,1364675820,8,"(43.70244612500001, -72.286919225)",43.70244612500001,-72.286919225
u01,43.7072,-72.2907,9605,1364678220,1364687820,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.707,-72.2906,36002,1364698620,1364734620,9,"(43.70701408636668, -72.29060800949999)",43.70701408636668,-72.29060800949999
u01,43.7071,-72.2907,50400,1364769420,1364819820,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7071,-72.2907,3302,1364902620,1364905920,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7055,-72.2888,15599,1364952420,1364968020,10,"(43.70552113000001, -72.28872123999999)",43.70552113000001,-72.28872123999999
u01,43.7071,-72.2907,2400,1364986020,1364988420,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7071,-72.2908,45670,1365026760,1365072420,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2907,16829,1365136020,1365152850,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2907,19309,1365166320,1365185640,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,42.2952,-71.2936,2397,1365202440,1365204840,11,"(42.295230266666664, -71.29363690000001)",42.295230266666664,-71.29363690000001
u01,42.2926,-71.3089,42645,1365209640,1365252270,12,"(42.292593173684224, -71.30895063157895)",42.292593173684224,-71.30895063157895
u01,42.2926,-71.309,24063,1365253470,1365277530,12,"(42.292593173684224, -71.30895063157895)",42.292593173684224,-71.30895063157895
u01,43.7058,-72.2884,3562,1365384270,1365387840,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7072,-72.2907,27864,1365389070,1365416940,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2906,9704,1365480660,1365490350,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7071,-72.2907,19271,1365492540,1365511830,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7062,-72.2892,2397,1365534750,1365537120,14,"(43.706208333333336, -72.289247)",43.706208333333336,-72.289247
u01,43.7059,-72.2894,3599,1365549150,1365552720,15,"(43.705953066666666, -72.28933673333333)",43.705953066666666,-72.28933673333333
u01,43.7056,-72.2888,4800,1365562350,1365567150,10,"(43.70552113000001, -72.28872123999999)",43.70552113000001,-72.28872123999999
u01,43.7055,-72.2888,4800,1365568350,1365573150,10,"(43.70552113000001, -72.28872123999999)",43.70552113000001,-72.28872123999999
u01,43.7059,-72.2887,8400,1365574350,1365582750,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7072,-72.2907,14401,1365583920,1365598350,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7031,-72.2873,2400,1365599550,1365601950,2,"(43.70310623333333, -72.28730246666667)",43.70310623333333,-72.28730246666667
u01,43.709,-72.2841,3601,1365603120,1365606750,16,"(43.708966775, -72.28405147500001)",43.708966775,-72.28405147500001
u01,43.7058,-72.2888,2400,1365607950,1365610350,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.706,-72.2893,3601,1365611520,1365615150,15,"(43.705953066666666, -72.28933673333333)",43.705953066666666,-72.28933673333333
u01,43.7056,-72.2887,3600,1365616350,1365619950,10,"(43.70552113000001, -72.28872123999999)",43.70552113000001,-72.28872123999999
u01,43.7069,-72.287,2400,1365621150,1365623550,17,"(43.706871526086964, -72.28704782608696)",43.706871526086964,-72.28704782608696
u01,43.7058,-72.2885,3600,1365625950,1365629550,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7056,-72.2888,3600,1365635550,1365639150,10,"(43.70552113000001, -72.28872123999999)",43.70552113000001,-72.28872123999999
u01,43.7072,-72.2907,3600,1365647550,1365651150,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7055,-72.2888,7178,1365652320,1365659520,10,"(43.70552113000001, -72.28872123999999)",43.70552113000001,-72.28872123999999
u01,43.7059,-72.2888,2399,1365660750,1365663120,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7058,-72.2885,2400,1365665550,1365667950,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7072,-72.2907,15600,1365669150,1365684750,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7031,-72.2873,2400,1365685950,1365688350,2,"(43.70310623333333, -72.28730246666667)",43.70310623333333,-72.28730246666667
u01,43.709,-72.2841,2400,1365696750,1365699150,16,"(43.708966775, -72.28405147500001)",43.708966775,-72.28405147500001
u01,43.7017,-72.2907,2400,1365702720,1365705120,18,"(43.70165156666667, -72.29069713333332)",43.70165156666667,-72.29069713333332
u01,43.7072,-72.2907,26147,1365711150,1365737280,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7058,-72.2888,2400,1365743550,1365745950,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7058,-72.2886,9600,1365749550,1365759150,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7071,-72.2908,10801,1365760320,1365771150,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.709,-72.284,3598,1365775410,1365779010,16,"(43.708966775, -72.28405147500001)",43.708966775,-72.28405147500001
u01,43.7062,-72.2893,3599,1365780210,1365783810,14,"(43.706208333333336, -72.289247)",43.706208333333336,-72.289247
u01,43.7058,-72.2886,4800,1365788610,1365793410,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7055,-72.2889,19126,1365799410,1365818520,10,"(43.70552113000001, -72.28872123999999)",43.70552113000001,-72.28872123999999
u01,43.7057,-72.2889,3208,1365819810,1365822990,19,"(43.70571338333334, -72.28879439999999)",43.70571338333334,-72.28879439999999
u01,43.7059,-72.2887,15597,1365829410,1365845010,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7072,-72.2907,18000,1365846210,1365864210,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,42.362,-71.0973,2403,1365876210,1365878610,20,"(42.3620298, -71.09733690000002)",42.3620298,-71.09733690000002
u01,42.3622,-71.0973,3600,1365879810,1365883410,21,"(42.36223793333333, -71.09730496666667)",42.36223793333333,-71.09730496666667
u01,42.3627,-71.0998,2397,1365888210,1365890610,22,"(42.3627425, -71.09981406666667)",42.3627425,-71.09981406666667
u01,43.7072,-72.2907,37024,1365911160,1365948180,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2906,4800,1365950760,1365955560,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7013,-72.2872,4802,1365956760,1365961560,23,"(43.7013264, -72.28716962000001)",43.7013264,-72.28716962000001
u01,43.7072,-72.2908,25200,1365965160,1365990360,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7066,-72.287,3576,1365993960,1365997530,0,"(43.70658373333333, -72.28701373333332)",43.70658373333333,-72.28701373333332
u01,43.7059,-72.2888,5998,1366005840,1366011840,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7072,-72.2907,12012,1366018110,1366030110,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7031,-72.2873,2401,1366031310,1366033710,2,"(43.70310623333333, -72.28730246666667)",43.70310623333333,-72.28730246666667
u01,43.709,-72.284,3600,1366034910,1366038510,16,"(43.708966775, -72.28405147500001)",43.708966775,-72.28405147500001
u01,43.706,-72.2893,2399,1366044510,1366046910,15,"(43.705953066666666, -72.28933673333333)",43.705953066666666,-72.28933673333333
u01,43.7072,-72.2906,6000,1366049310,1366055310,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7068,-72.2871,2423,1366058880,1366061310,17,"(43.706871526086964, -72.28704782608696)",43.706871526086964,-72.28704782608696
u01,43.7024,-72.2844,2400,1366067310,1366069710,24,"(43.70244246666667, -72.28435106666667)",43.70244246666667,-72.28435106666667
u01,43.7072,-72.2908,43200,1366073310,1366116510,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7031,-72.2873,2429,1366117680,1366120110,2,"(43.70310623333333, -72.28730246666667)",43.70310623333333,-72.28730246666667
u01,43.7072,-72.2908,2400,1366123710,1366126110,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2908,10800,1366139310,1366150110,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2907,3600,1366164630,1366168230,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7016,-72.2881,2400,1366170630,1366173030,25,"(43.70166921428572, -72.28809890714287)",43.70166921428572,-72.28809890714287
u01,43.7055,-72.2888,2401,1366175430,1366177830,10,"(43.70552113000001, -72.28872123999999)",43.70552113000001,-72.28872123999999
u01,43.7071,-72.2907,4390,1366285170,1366289580,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7071,-72.2907,2400,1366311570,1366313970,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7071,-72.2906,38691,1366333170,1366371870,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7063,-72.2892,2474,1366394250,1366396710,14,"(43.706208333333336, -72.289247)",43.706208333333336,-72.289247
u01,43.7069,-72.287,8400,1366400310,1366408710,17,"(43.706871526086964, -72.28704782608696)",43.706871526086964,-72.28704782608696
u01,43.7072,-72.2907,18000,1366409910,1366427910,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7041,-72.2959,2401,1366431510,1366433910,26,"(43.704063950000005, -72.295943775)",43.704063950000005,-72.295943775
u01,43.7072,-72.2907,48005,1366452990,1366500990,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2907,6000,1366546110,1366552110,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.6863,-72.2935,7197,1366553310,1366560510,27,"(43.68627037142856, -72.29348655714286)",43.68627037142856,-72.29348655714286
u01,43.7072,-72.2907,12000,1366562910,1366574910,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2907,10801,1366577310,1366588110,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7066,-72.287,32400,1366592910,1366625310,0,"(43.70658373333333, -72.28701373333332)",43.70658373333333,-72.28701373333332
u01,43.7072,-72.2907,3595,1366627710,1366631310,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7072,-72.2906,2399,1366632510,1366634910,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7031,-72.2873,2400,1366636110,1366638510,2,"(43.70310623333333, -72.28730246666667)",43.70310623333333,-72.28730246666667
u01,43.709,-72.2841,2400,1366639710,1366642110,16,"(43.708966775, -72.28405147500001)",43.708966775,-72.28405147500001
u01,43.7059,-72.2888,2398,1366645350,1366647750,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
u01,43.7061,-72.289,2400,1366648950,1366651350,28,"(43.70611503333334, -72.28903280000002)",43.70611503333334,-72.28903280000002
u01,43.7035,-72.2911,2398,1366653750,1366656150,29,"(43.70348533333333, -72.2910639)",43.70348533333333,-72.2910639
u01,43.7066,-72.2874,3599,1366659750,1366663350,30,"(43.70663475, -72.28739465000001)",43.70663475,-72.28739465000001
u01,43.7069,-72.287,3600,1366664550,1366668150,17,"(43.706871526086964, -72.28704782608696)",43.706871526086964,-72.28704782608696
u01,43.7071,-72.2907,2400,1366669350,1366671750,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7016,-72.288,6001,1366672950,1366678950,25,"(43.70166921428572, -72.28809890714287)",43.70166921428572,-72.28809890714287
u01,43.707,-72.2869,7200,1366682550,1366689750,17,"(43.706871526086964, -72.28704782608696)",43.706871526086964,-72.28704782608696
u01,43.7072,-72.2907,28769,1366692150,1366720920,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7028,-72.29,3600,1366726920,1366730520,6,"(43.70283667499999, -72.29001292499998)",43.70283667499999,-72.29001292499998
u01,43.707,-72.287,2399,1366755720,1366758120,17,"(43.706871526086964, -72.28704782608696)",43.706871526086964,-72.28704782608696
u01,43.7055,-72.2888,13200,1366768920,1366782120,10,"(43.70552113000001, -72.28872123999999)",43.70552113000001,-72.28872123999999
u01,43.7071,-72.2908,2002,1366816020,1366818030,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7066,-72.287,11996,1367090520,1367102520,0,"(43.70658373333333, -72.28701373333332)",43.70658373333333,-72.28701373333332
u01,43.7072,-72.2907,858652,1367133720,1367992380,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,42.2927,-71.3092,24000,1368347370,1368371370,31,"(42.29268454878049, -71.30916862439027)",42.29268454878049,-71.30916862439027
u01,43.7072,-72.2907,37270,1368395370,1368432660,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.707,-72.2906,2400,1368438660,1368441060,9,"(43.70701408636668, -72.29060800949999)",43.70701408636668,-72.29060800949999
u01,43.7072,-72.2907,6600,1368442860,1368449460,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7062,-72.2891,5400,1368455370,1368460770,14,"(43.706208333333336, -72.289247)",43.706208333333336,-72.289247
u01,43.7072,-72.2907,6000,1368469170,1368475170,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7071,-72.2906,4461,1368485730,1368490200,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7068,-72.2872,25200,1368492570,1368517770,17,"(43.706871526086964, -72.28704782608696)",43.706871526086964,-72.28704782608696
u01,43.7031,-72.2873,2400,1368522570,1368524970,2,"(43.70310623333333, -72.28730246666667)",43.70310623333333,-72.28730246666667
u01,43.7072,-72.2908,2694,1368533430,1368536130,1,"(43.70717446632, -72.29071065762)",43.70717446632,-72.29071065762
u01,43.7057,-72.2885,5400,1368547170,1368552570,13,"(43.70582950000001, -72.28867488)",43.70582950000001,-72.28867488
